Status,Neutral,Warehouse,Guid,Code,Type,Area,SubNode,name,Latitude,Longitude,Level,X,Y
active,null,BRYA,null,BRYA-WS2-40,empty,BD,null,node40,2,1,1,null,null
active,null,BRYA,null,BRYA-WS2-41,empty,BD,null,node41,3,1,1,null,null
active,null,BRYA,null,BRYA-WS2-42,empty,BD,null,node42,4,1,1,null,null
active,null,BRYA,null,BRYA-WS2-43,empty,BD,null,node43,5,1,1,null,null
active,null,BRYA,null,BRYA-WS2-44,empty,BD,null,node44,6,1,1,null,null
active,null,BRYA,null,BRYA-WS2-45,empty,BD,null,node45,7,1,1,null,null
active,null,BRYA,null,BRYA-WS2-46,empty,BD,null,node46,8,1,1,null,null
active,null,BRYA,null,BRYA-WS2-47,empty,BD,null,node47,9,1,1,null,null
active,null,BRYA,null,BRYA-WS2-48,bin,BD,null,node48,10,1,1,null,null
active,null,BRYA,null,BRYA-WS2-49,bin,BD,null,node49,11,1,1,null,null
active,null,BRYA,null,BRYA-WS2-50,bin,BD,null,node50,12,1,1,null,null
active,null,BRYA,null,BRYA-WS2-51,bin,BD,null,node51,13,1,1,null,null
active,null,BRYA,null,BRYA-WS2-52,bin,BD,null,node52,14,1,1,null,null
active,null,BRYA,null,BRYA-WS2-53,bin,BD,null,node53,15,1,1,null,null
active,null,BRYA,null,BRYA-WS2-54,bin,BD,null,node54,16,1,1,null,null
active,null,BRYA,null,BRYA-WS2-55,bin,BD,null,node55,17,1,1,null,null
active,null,BRYA,null,BRYA-WS2-56,bin,BD,null,node56,18,1,1,null,null
active,null,BRYA,null,BRYA-WS2-57,path,BD,null,node57,19,1,1,null,null
active,null,BRYA,null,BRYA-WS2-58,empty,BD,null,node58,20,1,1,null,null
active,null,BRYA,null,BRYA-WS2-59,empty,BD,null,node59,21,1,1,null,null
active,null,BRYA,null,BRYA-WS2-60,empty,BD,null,node60,22,1,1,null,null
active,null,BRYA,null,BRYA-WS2-61,empty,BD,null,node61,23,1,1,null,null
active,null,BRYA,null,BRYA-WS2-62,empty,BD,null,node62,24,1,1,null,null
active,null,BRYA,null,BRYA-WS2-63,empty,BD,null,node63,25,1,1,null,null
active,null,BRYA,null,BRYA-WS2-64,empty,BD,null,node64,26,1,1,null,null
active,null,BRYA,null,BRYA-WS2-65,empty,BD,null,node65,27,1,1,null,null
active,null,BRYA,null,BRYA-WS2-66,empty,BD,null,node66,28,1,1,null,null
active,null,BRYA,null,BRYA-WS2-67,empty,BD,null,node67,29,1,1,null,null
active,null,BRYA,null,BRYA-WS2-68,empty,BD,null,node68,30,1,1,null,null
active,null,BRYA,null,BRYA-WS2-69,empty,BD,null,node69,31,1,1,null,null
active,null,BRYA,null,BRYA-WS2-70,empty,BD,null,node70,32,1,1,null,null
active,null,BRYA,null,BRYA-WS2-71,empty,BD,null,node71,33,1,1,null,null
active,null,BRYA,null,BRYA-WS2-72,empty,BD,null,node72,34,1,1,null,null
active,null,BRYA,null,BRYA-WS2-73,empty,BD,null,node73,35,1,1,null,null
active,null,BRYA,null,BRYA-WS2-74,empty,BD,null,node74,36,1,1,null,null
active,null,BRYA,null,BRYA-WS2-75,empty,BD,null,node75,0,2,1,null,null
active,null,BRYA,null,BRYA-WS2-76,empty,BD,null,node76,1,2,1,null,null
active,null,BRYA,null,BRYA-WS2-77,empty,BD,null,node77,2,2,1,null,null
active,null,BRYA,null,BRYA-WS2-78,empty,BD,null,node78,3,2,1,null,null
active,null,BRYA,null,BRYA-WS2-79,empty,BD,null,node79,4,2,1,null,null
active,null,BRYA,null,BRYA-WS2-80,empty,BD,null,node80,5,2,1,null,null
active,null,BRYA,null,BRYA-WS2-81,empty,BD,null,node81,6,2,1,null,null
active,null,BRYA,null,BRYA-WS2-82,empty,BD,null,node82,7,2,1,null,null
active,null,BRYA,null,BRYA-WS2-83,empty,BD,null,node83,8,2,1,null,null
active,null,BRYA,null,BRYA-WS2-84,empty,BD,null,node84,9,2,1,null,null
active,null,BRYA,null,BRYA-WS2-85,path,BD,null,node85,10,2,1,null,null
active,null,BRYA,null,BRYA-WS2-86,path,BD,null,node86,11,2,1,null,null
active,null,BRYA,null,BRYA-WS2-87,path,BD,null,node87,12,2,1,null,null
active,null,BRYA,null,BRYA-WS2-88,path,BD,null,node88,13,2,1,null,null
active,null,BRYA,null,BRYA-WS2-89,path,BD,null,node89,14,2,1,null,null
active,null,BRYA,null,BRYA-WS2-90,path,BD,null,node90,15,2,1,null,null
active,null,BRYA,null,BRYA-WS2-91,path,BD,null,node91,16,2,1,null,null
active,null,BRYA,null,BRYA-WS2-92,path,BD,null,node92,17,2,1,null,null
active,null,BRYA,null,BRYA-WS2-93,path,BD,null,node93,18,2,1,null,null
active,null,BRYA,null,BRYA-WS2-94,path,BD,null,node94,19,2,1,null,null
active,null,BRYA,null,BRYA-WS2-95,empty,BD,null,node95,20,2,1,null,null
active,null,BRYA,null,BRYA-WS2-96,empty,BD,null,node96,21,2,1,null,null
active,null,BRYA,null,BRYA-WS2-97,empty,BD,null,node97,22,2,1,null,null
active,null,BRYA,null,BRYA-WS2-98,empty,BD,null,node98,23,2,1,null,null
active,null,BRYA,null,BRYA-WS2-99,empty,BD,null,node99,24,2,1,null,null
active,null,BRYA,null,BRYA-WS2-100,empty,BD,null,node100,25,2,1,null,null
active,null,BRYA,null,BRYA-WS2-101,empty,BD,null,node101,26,2,1,null,null
active,null,BRYA,null,BRYA-WS2-102,empty,BD,null,node102,27,2,1,null,null
active,null,BRYA,null,BRYA-WS2-103,empty,BD,null,node103,28,2,1,null,null
active,null,BRYA,null,BRYA-WS2-104,empty,BD,null,node104,29,2,1,null,null
active,null,BRYA,null,BRYA-WS2-105,empty,BD,null,node105,30,2,1,null,null
active,null,BRYA,null,BRYA-WS2-106,empty,BD,null,node106,31,2,1,null,null
active,null,BRYA,null,BRYA-WS2-107,empty,BD,null,node107,32,2,1,null,null
active,null,BRYA,null,BRYA-WS2-108,empty,BD,null,node108,33,2,1,null,null
active,null,BRYA,null,BRYA-WS2-109,empty,BD,null,node109,34,2,1,null,null
active,null,BRYA,null,BRYA-WS2-110,empty,BD,null,node110,35,2,1,null,null
active,null,BRYA,null,BRYA-WS2-111,empty,BD,null,node111,36,2,1,null,null
active,null,BRYA,null,BRYA-WS2-112,empty,BD,null,node112,0,3,1,null,null
active,null,BRYA,null,BRYA-WS2-113,empty,BD,null,node113,1,3,1,null,null
active,null,BRYA,null,BRYA-WS2-114,empty,BD,null,node114,2,3,1,null,null
active,null,BRYA,null,BRYA-WS2-115,empty,BD,null,node115,3,3,1,null,null
active,null,BRYA,null,BRYA-WS2-116,empty,BD,null,node116,4,3,1,null,null
active,null,BRYA,null,BRYA-WS2-117,empty,BD,null,node117,5,3,1,null,null
active,null,BRYA,null,BRYA-WS2-118,empty,BD,null,node118,6,3,1,null,null
active,null,BRYA,null,BRYA-WS2-119,empty,BD,null,node119,7,3,1,null,null
active,null,BRYA,null,BRYA-WS2-120,empty,BD,null,node120,8,3,1,null,null
active,null,BRYA,null,BRYA-WS2-121,empty,BD,null,node121,9,3,1,null,null
active,null,BRYA,null,BRYA-WS2-122,bin,BD,null,node122,10,3,1,null,null
active,null,BRYA,null,BRYA-WS2-123,bin,BD,null,node123,11,3,1,null,null
active,null,BRYA,null,BRYA-WS2-124,bin,BD,null,node124,12,3,1,null,null
active,null,BRYA,null,BRYA-WS2-125,bin,BD,null,node125,13,3,1,null,null
active,null,BRYA,null,BRYA-WS2-126,bin,BD,null,node126,14,3,1,null,null
active,null,BRYA,null,BRYA-WS2-127,bin,BD,null,node127,15,3,1,null,null
active,null,BRYA,null,BRYA-WS2-128,bin,BD,null,node128,16,3,1,null,null
active,null,BRYA,null,BRYA-WS2-129,bin,BD,null,node129,17,3,1,null,null
active,null,BRYA,null,BRYA-WS2-130,bin,BD,null,node130,18,3,1,null,null
active,null,BRYA,null,BRYA-WS2-131,path,BD,null,node131,19,3,1,null,null
active,null,BRYA,null,BRYA-WS2-132,empty,BD,null,node132,20,3,1,null,null
active,null,BRYA,null,BRYA-WS2-133,empty,BD,null,node133,21,3,1,null,null
active,null,BRYA,null,BRYA-WS2-134,empty,BD,null,node134,22,3,1,null,null
active,null,BRYA,null,BRYA-WS2-135,empty,BD,null,node135,23,3,1,null,null
active,null,BRYA,null,BRYA-WS2-136,empty,BD,null,node136,24,3,1,null,null
active,null,BRYA,null,BRYA-WS2-137,empty,BD,null,node137,25,3,1,null,null
active,null,BRYA,null,BRYA-WS2-138,empty,BD,null,node138,26,3,1,null,null
active,null,BRYA,null,BRYA-WS2-139,empty,BD,null,node139,27,3,1,null,null
active,null,BRYA,null,BRYA-WS2-140,empty,BD,null,node140,28,3,1,null,null
active,null,BRYA,null,BRYA-WS2-141,empty,BD,null,node141,29,3,1,null,null
active,null,BRYA,null,BRYA-WS2-142,empty,BD,null,node142,30,3,1,null,null
active,null,BRYA,null,BRYA-WS2-143,empty,BD,null,node143,31,3,1,null,null
active,null,BRYA,null,BRYA-WS2-144,empty,BD,null,node144,32,3,1,null,null
active,null,BRYA,null,BRYA-WS2-145,empty,BD,null,node145,33,3,1,null,null
active,null,BRYA,null,BRYA-WS2-146,empty,BD,null,node146,34,3,1,null,null
active,null,BRYA,null,BRYA-WS2-147,empty,BD,null,node147,35,3,1,null,null
active,null,BRYA,null,BRYA-WS2-148,empty,BD,null,node148,36,3,1,null,null
active,null,BRYA,null,BRYA-WS2-149,empty,BD,null,node149,0,4,1,null,null
active,null,BRYA,null,BRYA-WS2-150,empty,BD,null,node150,1,4,1,null,null
active,null,BRYA,null,BRYA-WS2-151,empty,BD,null,node151,2,4,1,null,null
active,null,BRYA,null,BRYA-WS2-152,empty,BD,null,node152,3,4,1,null,null
active,null,BRYA,null,BRYA-WS2-153,empty,BD,null,node153,4,4,1,null,null
active,null,BRYA,null,BRYA-WS2-154,empty,BD,null,node154,5,4,1,null,null
active,null,BRYA,null,BRYA-WS2-155,empty,BD,null,node155,6,4,1,null,null
active,null,BRYA,null,BRYA-WS2-156,empty,BD,null,node156,7,4,1,null,null
active,null,BRYA,null,BRYA-WS2-157,empty,BD,null,node157,8,4,1,null,null
active,null,BRYA,null,BRYA-WS2-158,empty,BD,null,node158,9,4,1,null,null
active,null,BRYA,null,BRYA-WS2-159,bin,BD,null,node159,10,4,1,null,null
active,null,BRYA,null,BRYA-WS2-160,bin,BD,null,node160,11,4,1,null,null
active,null,BRYA,null,BRYA-WS2-161,bin,BD,null,node161,12,4,1,null,null
active,null,BRYA,null,BRYA-WS2-162,bin,BD,null,node162,13,4,1,null,null
active,null,BRYA,null,BRYA-WS2-163,bin,BD,null,node163,14,4,1,null,null
active,null,BRYA,null,BRYA-WS2-164,bin,BD,null,node164,15,4,1,null,null
active,null,BRYA,null,BRYA-WS2-165,bin,BD,null,node165,16,4,1,null,null
active,null,BRYA,null,BRYA-WS2-166,bin,BD,null,node166,17,4,1,null,null
active,null,BRYA,null,BRYA-WS2-167,bin,BD,null,node167,18,4,1,null,null
active,null,BRYA,null,BRYA-WS2-168,path,BD,null,node168,19,4,1,null,null
active,null,BRYA,null,BRYA-WS2-169,empty,BD,null,node169,20,4,1,null,null
active,null,BRYA,null,BRYA-WS2-170,empty,BD,null,node170,21,4,1,null,null
active,null,BRYA,null,BRYA-WS2-171,empty,BD,null,node171,22,4,1,null,null
active,null,BRYA,null,BRYA-WS2-172,empty,BD,null,node172,23,4,1,null,null
active,null,BRYA,null,BRYA-WS2-173,empty,BD,null,node173,24,4,1,null,null
active,null,BRYA,null,BRYA-WS2-174,empty,BD,null,node174,25,4,1,null,null
active,null,BRYA,null,BRYA-WS2-175,empty,BD,null,node175,26,4,1,null,null
active,null,BRYA,null,BRYA-WS2-176,empty,BD,null,node176,27,4,1,null,null
active,null,BRYA,null,BRYA-WS2-177,empty,BD,null,node177,28,4,1,null,null
active,null,BRYA,null,BRYA-WS2-178,empty,BD,null,node178,29,4,1,null,null
active,null,BRYA,null,BRYA-WS2-179,empty,BD,null,node179,30,4,1,null,null
active,null,BRYA,null,BRYA-WS2-180,empty,BD,null,node180,31,4,1,null,null
active,null,BRYA,null,BRYA-WS2-181,empty,BD,null,node181,32,4,1,null,null
active,null,BRYA,null,BRYA-WS2-182,empty,BD,null,node182,33,4,1,null,null
active,null,BRYA,null,BRYA-WS2-183,empty,BD,null,node183,34,4,1,null,null
active,null,BRYA,null,BRYA-WS2-184,empty,BD,null,node184,35,4,1,null,null
active,null,BRYA,null,BRYA-WS2-185,empty,BD,null,node185,36,4,1,null,null
active,null,BRYA,null,BRYA-WS2-186,empty,BD,null,node186,0,5,1,null,null
active,null,BRYA,null,BRYA-WS2-187,empty,BD,null,node187,1,5,1,null,null
active,null,BRYA,null,BRYA-WS2-188,empty,BD,null,node188,2,5,1,null,null
active,null,BRYA,null,BRYA-WS2-189,empty,BD,null,node189,3,5,1,null,null
active,null,BRYA,null,BRYA-WS2-190,empty,BD,null,node190,4,5,1,null,null
active,null,BRYA,null,BRYA-WS2-191,empty,BD,null,node191,5,5,1,null,null
active,null,BRYA,null,BRYA-WS2-192,empty,BD,null,node192,6,5,1,null,null
active,null,BRYA,null,BRYA-WS2-193,empty,BD,null,node193,7,5,1,null,null
active,null,BRYA,null,BRYA-WS2-194,empty,BD,null,node194,8,5,1,null,null
active,null,BRYA,null,BRYA-WS2-195,empty,BD,null,node195,9,5,1,null,null
active,null,BRYA,null,BRYA-WS2-196,path,BD,null,node196,10,5,1,null,null
active,null,BRYA,null,BRYA-WS2-197,path,BD,null,node197,11,5,1,null,null
active,null,BRYA,null,BRYA-WS2-198,path,BD,null,node198,12,5,1,null,null
active,null,BRYA,null,BRYA-WS2-199,path,BD,null,node199,13,5,1,null,null
active,null,BRYA,null,BRYA-WS2-200,path,BD,null,node200,14,5,1,null,null
active,null,BRYA,null,BRYA-WS2-201,path,BD,null,node201,15,5,1,null,null
active,null,BRYA,null,BRYA-WS2-202,path,BD,null,node202,16,5,1,null,null
active,null,BRYA,null,BRYA-WS2-203,path,BD,null,node203,17,5,1,null,null
active,null,BRYA,null,BRYA-WS2-204,path,BD,null,node204,18,5,1,null,null
active,null,BRYA,null,BRYA-WS2-205,path,BD,null,node205,19,5,1,null,null
active,null,BRYA,null,BRYA-WS2-206,empty,BD,null,node206,20,5,1,null,null
active,null,BRYA,null,BRYA-WS2-207,empty,BD,null,node207,21,5,1,null,null
active,null,BRYA,null,BRYA-WS2-208,empty,BD,null,node208,22,5,1,null,null
active,null,BRYA,null,BRYA-WS2-209,empty,BD,null,node209,23,5,1,null,null
active,null,BRYA,null,BRYA-WS2-210,empty,BD,null,node210,24,5,1,null,null
active,null,BRYA,null,BRYA-WS2-211,empty,BD,null,node211,25,5,1,null,null
active,null,BRYA,null,BRYA-WS2-212,empty,BD,null,node212,26,5,1,null,null
active,null,BRYA,null,BRYA-WS2-213,empty,BD,null,node213,27,5,1,null,null
active,null,BRYA,null,BRYA-WS2-214,empty,BD,null,node214,28,5,1,null,null
active,null,BRYA,null,BRYA-WS2-215,empty,BD,null,node215,29,5,1,null,null
active,null,BRYA,null,BRYA-WS2-216,empty,BD,null,node216,30,5,1,null,null
active,null,BRYA,null,BRYA-WS2-217,empty,BD,null,node217,31,5,1,null,null
active,null,BRYA,null,BRYA-WS2-218,empty,BD,null,node218,32,5,1,null,null
active,null,BRYA,null,BRYA-WS2-219,empty,BD,null,node219,33,5,1,null,null
active,null,BRYA,null,BRYA-WS2-220,empty,BD,null,node220,34,5,1,null,null
active,null,BRYA,null,BRYA-WS2-221,empty,BD,null,node221,35,5,1,null,null
active,null,BRYA,null,BRYA-WS2-222,empty,BD,null,node222,36,5,1,null,null
active,null,BRYA,null,BRYA-WS2-223,empty,BD,null,node223,0,6,1,null,null
active,null,BRYA,null,BRYA-WS2-224,empty,BD,null,node224,1,6,1,null,null
active,null,BRYA,null,BRYA-WS2-225,empty,BD,null,node225,2,6,1,null,null
active,null,BRYA,null,BRYA-WS2-226,empty,BD,null,node226,3,6,1,null,null
active,null,BRYA,null,BRYA-WS2-227,empty,BD,null,node227,4,6,1,null,null
active,null,BRYA,null,BRYA-WS2-228,empty,BD,null,node228,5,6,1,null,null
active,null,BRYA,null,BRYA-WS2-229,empty,BD,null,node229,6,6,1,null,null
active,null,BRYA,null,BRYA-WS2-230,empty,BD,null,node230,7,6,1,null,null
active,null,BRYA,null,BRYA-WS2-231,empty,BD,null,node231,8,6,1,null,null
active,null,BRYA,null,BRYA-WS2-232,empty,BD,null,node232,9,6,1,null,null
active,null,BRYA,null,BRYA-WS2-233,bin,BD,null,node233,10,6,1,null,null
active,null,BRYA,null,BRYA-WS2-234,bin,BD,null,node234,11,6,1,null,null
active,null,BRYA,null,BRYA-WS2-235,bin,BD,null,node235,12,6,1,null,null
active,null,BRYA,null,BRYA-WS2-236,bin,BD,null,node236,13,6,1,null,null
active,null,BRYA,null,BRYA-WS2-237,bin,BD,null,node237,14,6,1,null,null
active,null,BRYA,null,BRYA-WS2-238,bin,BD,null,node238,15,6,1,null,null
active,null,BRYA,null,BRYA-WS2-239,bin,BD,null,node239,16,6,1,null,null
active,null,BRYA,null,BRYA-WS2-240,bin,BD,null,node240,17,6,1,null,null
active,null,BRYA,null,BRYA-WS2-241,bin,BD,null,node241,18,6,1,null,null
active,null,BRYA,null,BRYA-WS2-242,path,BD,null,node242,19,6,1,null,null
active,null,BRYA,null,BRYA-WS2-243,empty,BD,null,node243,20,6,1,null,null
active,null,BRYA,null,BRYA-WS2-244,empty,BD,null,node244,21,6,1,null,null
active,null,BRYA,null,BRYA-WS2-245,empty,BD,null,node245,22,6,1,null,null
active,null,BRYA,null,BRYA-WS2-246,empty,BD,null,node246,23,6,1,null,null
active,null,BRYA,null,BRYA-WS2-247,empty,BD,null,node247,24,6,1,null,null
active,null,BRYA,null,BRYA-WS2-248,empty,BD,null,node248,25,6,1,null,null
active,null,BRYA,null,BRYA-WS2-249,empty,BD,null,node249,26,6,1,null,null
active,null,BRYA,null,BRYA-WS2-250,empty,BD,null,node250,27,6,1,null,null
active,null,BRYA,null,BRYA-WS2-251,empty,BD,null,node251,28,6,1,null,null
active,null,BRYA,null,BRYA-WS2-252,empty,BD,null,node252,29,6,1,null,null
active,null,BRYA,null,BRYA-WS2-253,empty,BD,null,node253,30,6,1,null,null
active,null,BRYA,null,BRYA-WS2-254,empty,BD,null,node254,31,6,1,null,null
active,null,BRYA,null,BRYA-WS2-255,empty,BD,null,node255,32,6,1,null,null
active,null,BRYA,null,BRYA-WS2-256,empty,BD,null,node256,33,6,1,null,null
active,null,BRYA,null,BRYA-WS2-257,empty,BD,null,node257,34,6,1,null,null
active,null,BRYA,null,BRYA-WS2-258,empty,BD,null,node258,35,6,1,null,null
active,null,BRYA,null,BRYA-WS2-259,empty,BD,null,node259,36,6,1,null,null
active,null,BRYA,null,BRYA-WS2-260,empty,BD,null,node260,0,7,1,null,null
active,null,BRYA,null,BRYA-WS2-261,empty,BD,null,node261,1,7,1,null,null
active,null,BRYA,null,BRYA-WS2-262,empty,BD,null,node262,2,7,1,null,null
active,null,BRYA,null,BRYA-WS2-263,empty,BD,null,node263,3,7,1,null,null
active,null,BRYA,null,BRYA-WS2-264,empty,BD,null,node264,4,7,1,null,null
active,null,BRYA,null,BRYA-WS2-265,empty,BD,null,node265,5,7,1,null,null
active,null,BRYA,null,BRYA-WS2-266,empty,BD,null,node266,6,7,1,null,null
active,null,BRYA,null,BRYA-WS2-267,empty,BD,null,node267,7,7,1,null,null
active,null,BRYA,null,BRYA-WS2-268,empty,BD,null,node268,8,7,1,null,null
active,null,BRYA,null,BRYA-WS2-269,empty,BD,null,node269,9,7,1,null,null
active,null,BRYA,null,BRYA-WS2-270,bin,BD,null,node270,10,7,1,null,null
active,null,BRYA,null,BRYA-WS2-271,bin,BD,null,node271,11,7,1,null,null
active,null,BRYA,null,BRYA-WS2-272,bin,BD,null,node272,12,7,1,null,null
active,null,BRYA,null,BRYA-WS2-273,bin,BD,null,node273,13,7,1,null,null
active,null,BRYA,null,BRYA-WS2-274,bin,BD,null,node274,14,7,1,null,null
active,null,BRYA,null,BRYA-WS2-275,bin,BD,null,node275,15,7,1,null,null
active,null,BRYA,null,BRYA-WS2-276,bin,BD,null,node276,16,7,1,null,null
active,null,BRYA,null,BRYA-WS2-277,bin,BD,null,node277,17,7,1,null,null
active,null,BRYA,null,BRYA-WS2-278,bin,BD,null,node278,18,7,1,null,null
active,null,BRYA,null,BRYA-WS2-279,path,BD,null,node279,19,7,1,null,null
active,null,BRYA,null,BRYA-WS2-280,empty,BD,null,node280,20,7,1,null,null
active,null,BRYA,null,BRYA-WS2-281,empty,BD,null,node281,21,7,1,null,null
active,null,BRYA,null,BRYA-WS2-282,empty,BD,null,node282,22,7,1,null,null
active,null,BRYA,null,BRYA-WS2-283,empty,BD,null,node283,23,7,1,null,null
active,null,BRYA,null,BRYA-WS2-284,empty,BD,null,node284,24,7,1,null,null
active,null,BRYA,null,BRYA-WS2-285,empty,BD,null,node285,25,7,1,null,null
active,null,BRYA,null,BRYA-WS2-286,empty,BD,null,node286,26,7,1,null,null
active,null,BRYA,null,BRYA-WS2-287,empty,BD,null,node287,27,7,1,null,null
active,null,BRYA,null,BRYA-WS2-288,empty,BD,null,node288,28,7,1,null,null
active,null,BRYA,null,BRYA-WS2-289,empty,BD,null,node289,29,7,1,null,null
active,null,BRYA,null,BRYA-WS2-290,empty,BD,null,node290,30,7,1,null,null
active,null,BRYA,null,BRYA-WS2-291,empty,BD,null,node291,31,7,1,null,null
active,null,BRYA,null,BRYA-WS2-292,empty,BD,null,node292,32,7,1,null,null
active,null,BRYA,null,BRYA-WS2-293,empty,BD,null,node293,33,7,1,null,null
active,null,BRYA,null,BRYA-WS2-294,empty,BD,null,node294,34,7,1,null,null
active,null,BRYA,null,BRYA-WS2-295,empty,BD,null,node295,35,7,1,null,null
active,null,BRYA,null,BRYA-WS2-296,empty,BD,null,node296,36,7,1,null,null
active,null,BRYA,null,BRYA-WS2-297,empty,BD,null,node297,0,8,1,null,null
active,null,BRYA,null,BRYA-WS2-298,empty,BD,null,node298,1,8,1,null,null
active,null,BRYA,null,BRYA-WS2-299,empty,BD,null,node299,2,8,1,null,null
active,null,BRYA,null,BRYA-WS2-300,empty,BD,null,node300,3,8,1,null,null
active,null,BRYA,null,BRYA-WS2-301,empty,BD,null,node301,4,8,1,null,null
active,null,BRYA,null,BRYA-WS2-302,empty,BD,null,node302,5,8,1,null,null
active,null,BRYA,null,BRYA-WS2-303,empty,BD,null,node303,6,8,1,null,null
active,null,BRYA,null,BRYA-WS2-304,empty,BD,null,node304,7,8,1,null,null
active,null,BRYA,null,BRYA-WS2-305,empty,BD,null,node305,8,8,1,null,null
active,null,BRYA,null,BRYA-WS2-306,empty,BD,null,node306,9,8,1,null,null
active,null,BRYA,null,BRYA-WS2-307,path,BD,null,node307,10,8,1,null,null
active,null,BRYA,null,BRYA-WS2-308,path,BD,null,node308,11,8,1,null,null
active,null,BRYA,null,BRYA-WS2-309,path,BD,null,node309,12,8,1,null,null
active,null,BRYA,null,BRYA-WS2-310,path,BD,null,node310,13,8,1,null,null
active,null,BRYA,null,BRYA-WS2-311,path,BD,null,node311,14,8,1,null,null
active,null,BRYA,null,BRYA-WS2-312,path,BD,null,node312,15,8,1,null,null
active,null,BRYA,null,BRYA-WS2-313,path,BD,null,node313,16,8,1,null,null
active,null,BRYA,null,BRYA-WS2-314,path,BD,null,node314,17,8,1,null,null
active,null,BRYA,null,BRYA-WS2-315,path,BD,null,node315,18,8,1,null,null
active,null,BRYA,null,BRYA-WS2-316,path,BD,null,node316,19,8,1,null,null
active,null,BRYA,null,BRYA-WS2-317,path,BD,null,node317,20,8,1,null,null
active,null,BRYA,null,BRYA-WS2-318,path,BD,null,node318,21,8,1,null,null
active,null,BRYA,null,BRYA-WS2-319,path,BD,null,node319,22,8,1,null,null
active,null,BRYA,null,BRYA-WS2-320,empty,BD,null,node320,23,8,1,null,null
active,null,BRYA,null,BRYA-WS2-321,empty,BD,null,node321,24,8,1,null,null
active,null,BRYA,null,BRYA-WS2-322,empty,BD,null,node322,25,8,1,null,null
active,null,BRYA,null,BRYA-WS2-323,empty,BD,null,node323,26,8,1,null,null
active,null,BRYA,null,BRYA-WS2-324,empty,BD,null,node324,27,8,1,null,null
